,STOPPOINTID,LAT,LNG,LOCATION
3474,250,53.3844219,-6.220203599999999,Beaumont
3475,251,53.3848323,-6.223219799999999,Beaumont
3476,252,53.38556800000001,-6.227969900000002,Beaumont
3477,255,53.385562,-6.231543899999999,Beaumont
3478,2853,53.280839,-6.260647899999999,Ballinteer
3479,2854,53.2948872,-6.1349027,Dún Laoghaire
3480,2855,53.2796815,-6.255613899999999,Ballinteer
3481,2856,53.2948872,-6.1349027,Dún Laoghaire
3482,2857,53.2948872,-6.1349027,Dún Laoghaire
3483,2858,53.27519729999999,-6.252442200000001,Ballinteer
3484,2859,53.2769905,-6.248630500000001,Ballinteer
3485,2860,53.2781673,-6.246137999999998,Ballinteer
3486,2861,53.2948872,-6.1349027,Dún Laoghaire
3487,2862,53.2948872,-6.1349027,Dún Laoghaire
3488,2863,53.28458120000001,-6.245821500000001,Dundrum
3489,2864,53.2948872,-6.1349027,Dún Laoghaire
3490,2914,53.3109552,-6.273788699999999,Rathfarnham
3491,2989,53.30804120000001,-6.270559800000001,Rathfarnham
3492,2990,53.30621379999999,-6.267272299999998,Rathfarnham
3493,4333,53.2862675,-6.2662503,Whitehall
3494,4334,53.2838235,-6.264987400000001,Churchtown Upper
3495,4486,53.2948872,-6.1349027,Dún Laoghaire
3496,4710,53.2957325,-6.2585603,Rathmines Little
3497,4712,53.2829517,-6.2632208,Ballinteer
3498,6044,53.292416,-6.245734,Dundrum
3499,164,53.3884304,-6.280487900000001,Ballygall
3500,165,53.38903490000001,-6.283771199999999,Ballygall
3501,166,53.38958359999999,-6.2863051,Ballygall
3502,2431,53.31720319999999,-6.3307083,Crumlin
3503,2432,53.31701349999999,-6.325507399999998,Crumlin
3504,2433,53.3165862,-6.320691099999999,Crumlin
3505,2434,53.31602830000001,-6.3159649,Kimmage
3506,2435,53.3143052,-6.311257099999999,Kimmage
3507,2436,53.3136939,-6.308940700000001,Kimmage
3508,2446,53.3083465,-6.3401178,Limekilnfarm
3509,2459,53.31035960000001,-6.339454399999999,Greenhills
3510,2460,53.312189,-6.3365769,Greenhills
3511,2461,53.3127454,-6.3326532,Greenhills
3512,2462,53.31382319999999,-6.3300297,Greenhills
3513,2463,53.3153045,-6.3311876,Greenhills
3514,4376,53.39237619999999,-6.2926921,Finglas North
3515,4377,53.3944893,-6.2899424,Finglas North
3516,4392,53.30697789999999,-6.334004299999999,Limekilnfarm
3517,4479,53.3831956,-6.246258399999999,Whitehall
3518,7131,53.4028968,-6.304007200000001,Charlestown
3519,7626,38.575999,-90.330079,Shrewsbury
3520,3089,53.4489648,-6.239785599999999,Fosterstown North
3521,3090,50.8723535,-1.0315759,43 Mill Rd
3522,3706,53.45129799999999,-6.244943999999998,Hilltown
3523,3707,53.4523515,-6.2445543,Hilltown
3524,3708,53.45326389999999,-6.2387646,Forestfields
3525,3709,53.45275350000001,-6.237116400000001,Forestfields
3526,3710,53.45197319999999,-6.232259699999999,Forestfields
3527,4916,53.46488819999999,-6.2171365,Castlefarm
3528,4917,53.4680948,-6.2218222,Castlefarm
3529,4918,53.4687119,-6.2288762,Holybanks
3530,4919,53.469593,-6.231837,Holybanks
3531,4920,53.4683721,-6.236286300000001,Outlands
3532,4925,N/A,N/A,N/A
3533,4926,N/A,N/A,N/A
3534,5030,53.4450802,-6.2345535,Fosterstown North
3535,5031,53.4451994,-6.234958199999999,Fosterstown North
3536,6033,53.44782499999999,-6.238071300000001,Fosterstown North
3537,3014,53.3001489,-6.2331142,Friarland
3538,3015,53.29846860000001,-6.233753699999999,Friarland
3539,3016,53.296429,-6.233192799999999,Mountanville
3540,3017,53.29433989999999,-6.2311188,Mountanville
3541,3018,53.2920203,-6.2286494,Mountanville
3542,3019,53.290267,-6.227401899999998,Mountanville
3543,3020,53.28919740000001,-6.2249862,Kilmacud West
3544,3021,53.2890802,-6.221346100000002,Kilmacud West
3545,3022,53.2888451,-6.2170359,Mountmerrion
3546,35,53.3862068,-6.270910700000001,Glasnevin
3547,36,53.38612690000001,-6.2678771,Glasnevin
3548,41,53.3755593,-6.261858,Drumcondra
3549,42,53.37465030000001,-6.2574612,Drumcondra
3550,43,53.3738612,-6.2539013,Drumcondra
3551,441,53.2889412,-6.2150519,Mountmerrion
3552,442,53.2892103,-6.2120107,Mountmerrion
3553,443,53.2891298,-6.209043999999999,Stillorgan
3554,4847,53.27981510000001,-6.2130478,Sandyford
3555,4848,53.2778139,-6.218064999999999,Sandyford
3556,856,53.3176551,-6.2408267,Rathmines
3557,857,53.31656739999999,-6.238379799999999,Rathmines
3558,858,53.3140945,-6.2383016,Rathmines
3559,859,53.3118411,-6.2384844,Belfield
3560,860,53.3081869,-6.236924099999999,Farranboley
3561,861,53.30517699999999,-6.235936699999998,Friarland
3562,862,53.30364489999999,-6.2342304,Friarland
3563,6020,53.3380692,-6.3766409,Cherry Orchard
3564,6023,53.3373144,-6.3787921,Cherry Orchard
3565,6026,53.335592,-6.379543,Cherry Orchard
3566,6027,53.3345546,-6.3786063,Cherry Orchard
3567,6029,53.3325082,-6.3748551,Cherry Orchard
3568,4145,53.18853,-6.105872199999999,Kilruddery Demesne East
3569,4146,53.188764,-6.102668100000001,Kilruddery Demesne East
3570,7205,44.694073,-63.583101,Dartmouth
3571,1512,53.3821743,-6.2917288,Finglas South
3572,1538,53.3844741,-6.294793800000001,Finglas South
3573,1553,53.4252131,-6.3052769,Shanganhill
3574,1560,53.39700750000001,-6.3045484,Finglas North
3575,4315,53.4526204,-6.291612799999999,Toberburr
3576,4316,53.4533154,-6.2886788,Killeek
3577,4548,53.3862359,-6.296061400000001,Ballygall
3578,7014,53.4407517,-6.298215700000001,Kingstown
3579,7023,53.4308683,-6.3009735,Sandyhill
3580,4952,53.30532179999999,-6.216658899999999,Belfield
3581,7079,53.3502218,-6.548303799999998,Celbridge
3582,7080,53.34740859999999,-6.5505172,Celbridge
3583,7081,53.34478260000001,-6.5496451,Aghards
3584,7082,53.3380576,-6.5576218,Oakleypark
3585,7083,53.3353676,-6.552952599999998,Oakleypark
3586,7084,53.3378954,-6.540447700000001,Celbridge Abbey
3587,7193,53.3511244,-6.245532399999999,Dublin Docklands
3588,7565,53.34380609999999,-6.549903500000001,Aghards
3589,2425,53.29065879999999,-6.343413699999999,Tallaght
3590,2426,53.2932034,-6.342835200000001,Tymon North
3591,2427,53.2959797,-6.3408224,Tymon North
3592,2428,53.2983359,-6.3435066,Tymon North
3593,2429,53.2995448,-6.3464155,Tymon North
3594,2430,53.3009214,-6.3504133,Tymon North
3595,2538,53.2815357,-6.3588901,Oldbawn
3596,2566,53.2777559,-6.394958,Whitestown
3597,2567,53.2757659,-6.394687699999999,Whitestown
3598,2568,53.2737236,-6.390535900000001,Whitestown
3599,2569,53.27309169999999,-6.3863463,Whitestown
3600,2570,53.2762465,-6.3790598,Whitestown
3601,2604,53.2868149,-6.361846,Tallaght
3602,2605,53.2840665,-6.359891599999999,Oldbawn
3603,2606,53.280687,-6.356111699999999,Oldbawn
3604,2607,53.2816222,-6.350287000000001,Oldbawn
3605,2608,53.2827193,-6.3477251,Tymon South
3606,2609,53.2847853,-6.343101,Tymon South
3607,2610,53.2874613,-6.3409875,Tymon South
3608,4713,53.29128919999999,-6.427136399999999,Cooldown Commons
3609,4714,53.29128919999999,-6.427136399999999,Cooldown Commons
3610,4932,53.278861,-6.420499700000001,Gibbons
3611,4933,53.2776403,-6.419270099999999,Gibbons
3612,4960,53.2850506,-6.4216213,Cooldown Commons
3613,7550,53.27352570000001,-6.3805722,Kiltipper
3614,136,54.333977,-7.662674,Enniskillen BT74 7PA
3615,137,53.3923352,-6.2925998,Finglas North
3616,1530,53.3869219,-6.296714799999999,Ballygall
3617,1601,53.38389429999999,-6.3147208,Finglas South
3618,1602,53.38439570000001,-6.318667000000001,Finglas South
3619,1603,53.3835389,-6.318705299999999,Finglas South
3620,1604,53.38374,-6.3162897,Finglas South
3621,1856,53.3903633,-6.402322499999999,Coolmine
3622,1857,53.391115,-6.407768,Coolmine
3623,193,55.15016599999999,-6.779215,Articlave
3624,4365,53.4043826,-6.291651300000001,Poppintree
3625,4367,53.3987328,-6.2893963,Dublin
3626,4686,53.394427,-6.2589105,Santry
3627,4687,53.3947577,-6.260516200000001,Santry
3628,4788,53.3969348,-6.292506100000002,Finglas North
3629,6273,53.3952754,-6.290858300000001,Finglas North
3630,7124,53.4084345,-6.3581538,Cloghran
3631,7126,53.4058768,-6.3564775,Ballycoolen
3632,7318,53.4098917,-6.368432299999998,Ballycoolen
3633,7343,53.4128136,-6.361216799999999,Cloghran
3634,3099,53.26491909999999,-6.115072599999999,Scalpwilliam
3635,3100,53.26817639999999,-6.114505899999999,Scalpwilliam
3636,3101,53.2699278,-6.115565399999999,Scalpwilliam
3637,3102,53.2704318,-6.1186279,Scalpwilliam
3638,3103,53.270897,-6.121506899999999,Ballinclea
3639,3105,53.2712161,-6.1291216,Ballinclea
3640,3106,53.2719944,-6.127475700000001,Ballinclea
3641,3107,53.2733205,-6.124428900000001,Ballinclea
3642,3108,53.27457090000001,-6.123365600000001,Dalkey
3643,3111,53.2773837,-6.1152703,Dalkey
3644,5105,53.26918560000001,-6.1274875,Ballinclea
3645,7666,53.26491909999999,-6.115072599999999,Scalpwilliam
3646,2,53.3466015,-6.257058299999999,Dublin
3647,2056,53.2794453,-6.162049800000001,Kill of the Grange
3648,2057,53.2777573,-6.164862599999998,Kill of the Grange
3649,2058,53.276565,-6.1674483,Deansgrange
3650,2059,53.2751773,-6.170727900000001,Deansgrange
3651,4568,53.282789,-6.147270100000001,Honeypark
3652,4569,53.2816156,-6.1529136,Woodpark
3653,4570,53.2807974,-6.157307299999998,Kill of the Grange
3654,7491,41.661304,-81.3720077,Mentor
3655,7513,53.35089649999999,-6.2967954,Stoneybatter
3656,7658,53.3829045,-3.098427,49A Arrowe Park Rd
3657,7688,-23.595318,-46.524559,Vila Fatima
3658,7689,36.0971909,-95.8974686,Tulsa
3659,797,53.360726,-6.274662199999999,Dublin
3660,798,53.3594766,-6.2796407,Cabra East
3661,799,53.3588687,-6.2817386,Cabra East
3662,800,53.35806520000001,-6.284610400000002,Cabra East
3663,801,53.3574705,-6.2876391,Cabra East
3664,802,53.35649829999999,-6.291298699999999,Stoneybatter
3665,803,53.35471299999999,-6.2940442,Stoneybatter
3666,804,53.353685,-6.295692700000001,Stoneybatter
3667,807,53.35165669999999,-6.2977163,Saint James' (part of Phoenix Park)
3668,6108,53.388166,-6.416333300000001,Clonsilla
3669,767,53.30532179999999,-6.216658899999999,Belfield
3670,782,53.33358379999999,-6.2446008,Dublin
3671,1514,53.3894652,-6.300021899999999,Ballygall
3672,4978,53.4092575,-6.370997999999998,Ballycoolen
3673,4979,53.4113608,-6.3777787,Cruiserath
3674,4986,53.4151982,-6.3852363,Cruiserath
3675,6005,N/A,N/A,N/A
3676,7072,53.4192782,-6.378169,Cruiserath
3677,7102,N/A,N/A,N/A
3678,7103,N/A,N/A,N/A
3679,7104,53.41759760000001,-6.386088000000001,Cruiserath
3680,7105,53.4213507,-6.3878839,Cruiserath
3681,7106,N/A,N/A,N/A
3682,7107,53.41759760000001,-6.386088000000001,Cruiserath
3683,1141,53.28991689999999,-6.3110273,Ballyroan
3684,1142,53.28760479999999,-6.310878499999998,Ballyroan
3685,1143,53.2834159,-6.3133834,Ballyroan
3686,1144,53.2823253,-6.3150761,Ballyroan
3687,1145,53.2818119,-6.3181857,Schollarstown
3688,3007,53.275917,-6.331103,Ballycullen
3689,4594,53.3992447,-6.1635319,Donaghmede
3690,4596,53.4023376,-6.177085099999998,Donaghmede
3691,4869,53.27909929999999,-6.318810000000001,Schollarstown
3692,4870,53.2766674,-6.3300991,Ballycullen
3693,5190,53.34720540000001,-6.2542182,Tara St
3694,6283,53.2722808,-6.3293742,Ballycullen
3695,6318,53.40231379999999,-6.1509918,Donaghmede
3696,6319,53.4026629,-6.153804199999999,Donaghmede
3697,6320,53.4015966,-6.1621673,Donaghmede
3698,7246,53.402761,-6.157244099999998,Donaghmede
3699,3663,53.4245679,-6.2349098,Corballis
3700,3686,53.4619169,-6.230285,Commons West
3701,3884,53.46455210000001,-6.2346376,Outlands
3702,4843,53.4596636,-6.250397099999999,Windmill Lands
3703,4905,53.459965,-6.245144,Windmill Lands
3704,4906,53.4606536,-6.241305100000001,Windmill Lands
3705,4907,53.4625386,-6.239916900000001,Windmill Lands
3706,4908,53.463943,-6.239512,Outlands
3707,4909,53.46571899999999,-6.2398305,Outlands
3708,5077,53.461075,-6.227265999999999,Commons West
3709,5078,53.525093,-6.4151832,Ashbourne Industrial Estate
3710,5079,N/A,N/A,N/A
3711,6117,53.45435209999999,-6.215855599999999,Swords Demesne
3712,177,53.38046839999999,-6.276224,Glasnevin
3713,178,51.43405200000001,-2.550037,Brislington
3714,7430,53.3798677,-6.280066400000001,Glasnevin
3715,1740,53.3641416,-6.226845799999999,Clontarf
3716,1741,53.3631194,-6.220809500000001,Clontarf
3717,1742,53.3621037,-6.2164417,Clontarf
3718,1743,53.36113570000001,-6.213928699999999,Clontarf
3719,1744,51.758342,19.576676,92-411 Łódź
3720,1745,53.36034709999999,-6.2056979,Clontarf
3721,1746,53.3602591,-6.2026799,Clontarf
3722,1747,53.359093,-6.1965848,Clontarf
3723,1748,53.358238,-6.193471099999999,Clontarf
3724,1749,53.3585864,-6.1905559,Clontarf
3725,1750,53.3688677,-6.1778083,Clontarf
3726,1751,53.3598824,-6.1854355,Clontarf
3727,1752,53.3610932,-6.181884699999999,Clontarf
3728,1753,53.3627266,-6.178689600000001,Clontarf
3729,1754,53.3641157,-6.176809,Clontarf
3730,1758,53.3681297,-6.175390299999999,Clontarf
3731,1759,45.0956886,7.671640099999999,10149 Turin
3732,1760,53.3659722,-6.187759600000001,Clontarf
3733,1761,53.36383739999999,-6.188045600000001,Clontarf
3734,1762,53.3637512,-6.1912498,Clontarf
3735,1763,53.3644068,-6.1953694,Clontarf
3736,1764,53.365893,-6.195577,Clontarf
3737,1765,53.3665482,-6.2022814,Clontarf
3738,1767,53.36385720000001,-6.2051925,Clontarf
3739,1769,53.3688858,-6.1819403,Clontarf
3740,1770,53.36708349999999,-6.1828135,Clontarf
3741,1771,53.36604189999999,-6.185247099999999,Clontarf
3742,7591,53.3489114,-6.256879299999999,North City
3743,2539,53.27653719999999,-6.3561757,Killininny
3744,2540,53.2756036,-6.3544324,Killininny
3745,2547,53.2891113,-6.323523100000001,Templeogue
3746,2548,53.2895028,-6.317973599999999,Ballyroan
3747,4759,53.2824426,-6.3304438,Knocklyon
3748,4760,53.28535589999999,-6.330525199999999,Knocklyon
3749,4880,53.2769457,-6.366407199999998,Oldbawn
3750,4882,53.2747912,-6.3503293,Killininny
3751,4883,53.2751389,-6.3468329,Tallaght
3752,4884,53.2756284,-6.342600499999999,Tallaght
3753,4885,53.2762133,-6.3365717,Tallaght
3754,6170,53.27709919999999,-6.375008699999999,Tallaght
3755,6343,53.28246050000001,-6.3301853,Knocklyon
3756,7183,53.2770605,-6.372445799999999,Oldbawn
3757,7222,53.27720719999999,-6.3776588,Whitestown
3758,3655,53.4528822,-6.2130619,Commons East
3759,3656,N/A,N/A,N/A
3760,3657,53.4461589,-6.200111100000001,Drinan
3761,3658,33.85131700000001,-84.31944399999999,Brookhaven
3762,3659,38.5889442,-90.2336641,3659 Nebraska Ave
3763,3660,33.85413799999999,-84.35628299999999,Atlanta
3764,4433,53.4616522,-6.2135069,Mantua
3765,5044,53.4607876,-6.209793100000001,Mantua
3766,5086,53.4504862,-6.2049264,Barrysparks
3767,7329,53.4405454,-6.193001799999999,Auburn
3768,1306,53.2946701,-6.279872800000001,Whitehall
3769,1307,53.2942262,-6.277663100000002,Whitehall
3770,1308,53.2936024,-6.275126999999999,Whitehall
3771,1309,53.2924763,-6.271705599999999,Whitehall
3772,2943,53.287281,-6.2919324,Willbrook
3773,2944,53.2900346,-6.290277499999998,Willbrook
3774,2945,53.29167609999999,-6.2894169,Willbrook
3775,2946,53.29451489999999,-6.2872891,Rathfarnham
3776,2947,53.2962538,-6.2852283,Rathfarnham
3777,2983,53.2815735,-6.2875409,Ballyboden
3778,2984,53.2815437,-6.293615900000001,Ballyboden
3779,7449,53.2818424,-6.295981799999999,Ballyboden
3780,1005,53.3909499,-6.1819492,Donaghmede
3781,1782,53.3823895,-6.1981717,Donaghmede
3782,1783,53.3838032,-6.1959622,Donaghmede
3783,1784,53.38462099999999,-6.192980999999999,Donaghmede
3784,1785,53.38259610000001,-6.191623600000001,Donaghmede
3785,1786,53.3819941,-6.1922354,Donaghmede
3786,1788,53.3916141,-6.178806400000002,Donaghmede
3787,1789,53.3942625,-6.178603100000001,Donaghmede
3788,4466,53.3884195,-6.189782999999999,Edenmore
3789,4782,53.3825098,-6.2025712,Donaghmede
3790,624,53.3801853,-6.189125199999999,Donaghmede
3791,625,53.3817876,-6.186321299999999,Donaghmede
3792,626,53.3844945,-6.184056399999999,Edenmore
3793,627,53.385407,-6.182002999999999,Edenmore
3794,628,53.386955,-6.1839066,Edenmore
3795,629,53.386528,-6.1859694,Edenmore
3796,630,53.387244,-6.189321800000001,Edenmore
3797,633,53.3896443,-6.1893552,Edenmore
3798,634,53.3902752,-6.184141099999999,Edenmore
3799,7199,53.3966454,-6.182802199999999,Donaghmede
3800,2110,53.3146474,-6.391968199999999,Brideswell Commons
3801,2111,53.3191588,-6.3925941,Clondalkin
3802,2112,53.3206567,-6.393364399999999,Clondalkin
3803,2116,53.3282232,-6.3963364,Ballymanaggin
3804,2117,53.3298353,-6.397969700000001,Ballymanaggin
3805,2199,53.351934,-6.355915099999999,Drumfinn
3806,2363,53.28979959999999,-6.368253800000002,Tallaght
3807,2364,53.2935662,-6.3693573,Tallaght
3808,2618,53.3024534,-6.376861099999998,Dublin
3809,2762,53.31118110000001,-6.3895322,Mooreenaruggan
3810,4414,53.3442707,-6.3500275,Drumfinn
3811,5009,53.34620810000001,-6.351895700000001,Chapelizod
3812,5011,53.3024534,-6.376861099999998,Dublin
3813,4590,53.1843398,-6.108931299999999,Irishtown
3814,4591,53.18172060000001,-6.131901899999999,Ballywaltrin
3815,6058,30.235994,-97.7003,Austin
3816,7366,53.1839078,-6.118039099999999,Irishtown
3817,7367,53.1828207,-6.123494,Irishtown
3818,7368,53.1814107,-6.128189700000001,Ballywaltrin
3819,1605,40.614249,-75.531607,South Whitehall Township
3820,1644,53.38686999999999,-6.2565712,Glasnevin
3821,1766,53.36508079999999,-6.2048214,Clontarf
3822,253,53.38994599999999,-6.22439,Beaumont
3823,4389,53.3734664,-6.210689700000001,Clontarf West
3824,4390,53.3718929,-6.207662299999999,Clontarf West
3825,4474,53.3841349,-6.215184000000001,Beaumont
3826,4785,53.3702302,-6.201663600000002,Clontarf
3827,4790,53.3813628,-6.211778799999999,Beaumont
3828,674,53.3746589,-6.2160257,Clontarf West
3829,7129,53.3620846,-6.2085843,Clontarf
3830,7607,53.3693733,-6.1954255,Clontarf
3831,2013,53.2853145,-6.1944599,Galloping Green North
3832,2014,53.4540865,-6.218838799999999,G23
3833,2015,53.2985281,-6.374655700000001,Cookstown Enterprise Park
3834,2016,53.2782087,-6.184067100000001,Newpark
3835,2017,N/A,N/A,N/A
3836,2962,53.1962102,-6.121617700000002,Killarney
3837,2963,53.1945356,-6.127153900000001,Killarney
3838,2964,53.191554,-6.1290349,Kilbride
3839,3259,53.27257739999999,-6.1720761,Deansgrange
3840,4171,N/A,N/A,N/A
3841,4172,53.1986801,-6.113531399999999,Bray
3842,4173,53.1953342,-6.1179441,Oldcourt
3843,4175,53.1890458,-6.1261511,Ballymorris
3844,4571,53.29081170000001,-6.197783199999999,Woodland
3845,4636,53.2807228,-6.190133400000001,Galloping Green North
3846,5091,53.1878918,-6.127405200000001,Ballymorris
3847,5092,53.1858393,-6.129039499999998,Ballymorris
3848,7361,53.2705755,-6.1661873,Cornelscourt
3849,1391,53.3228054,-6.298389499999999,Kimmage
3850,1400,53.3236248,-6.299818399999999,Kimmage
3851,2052,53.2996664,-6.2185257,Mount Merrion
3852,2449,53.32097820000001,-6.305042400000001,Kimmage
3853,2451,53.319149,-6.314322199999999,Kimmage
3854,3353,53.3277799,-6.297963699999999,Drimnagh
3855,3354,53.3264439,-6.297108,Drimnagh
3856,3357,53.32193859999999,-6.3019693,Kimmage
3857,3358,53.32112259999999,-6.3033812,Kimmage
3858,462,53.29696020000001,-6.203180400000001,Merrion
3859,464,53.2982022,-6.1985222,Merrion
3860,465,53.2989137,-6.1959467,Merrion
3861,466,53.3000996,-6.191421699999999,Blackrock
3862,467,53.30100359999999,-6.1880519,Blackrock
3863,468,53.30207730000001,-6.1840311,Blackrock
3864,863,53.30268299999999,-6.2319125,Roebuck
3865,864,53.30205609999999,-6.228110999999999,Roebuck
3866,865,53.3010358,-6.225650599999999,Roebuck
3867,866,53.300057,-6.222090199999999,Belfield
3868,2725,53.310819,-6.3543767,Ballymount Little
3869,2728,53.3213702,-6.339477199999999,Walkinstown
3870,2729,53.3191106,-6.335992500000001,Crumlin
3871,2730,53.3179354,-6.334222,Crumlin
3872,2733,53.3164035,-6.342972099999999,Wilkinstown
3873,2734,53.316385,-6.345524399999999,Robinhood
3874,2735,53.3137827,-6.356881299999999,Ballymount Little
3875,2736,53.3123726,-6.3576108,Ballymount Little
3876,2737,53.3049726,-6.3659076,Kilnamanagh
3877,2738,53.3063743,-6.367189600000001,Kilnamanagh
3878,2739,53.30716899999999,-6.369970400000001,Ballymount Great
3879,2740,53.3040464,-6.3769596,Dublin
3880,2741,53.30190869999999,-6.379153199999999,Dublin
3881,2742,53.3000322,-6.3827988,Cookstown
3882,2743,53.2984452,-6.386215699999998,Cookstown
3883,2745,53.29361890000001,-6.388227800000001,Cookstown
3884,2746,53.2913435,-6.387458499999999,Cookstown
3885,2747,53.289262,-6.387731899999999,Whitehall
3886,2748,53.28595439999999,-6.3897312,Whitestown
3887,4340,53.2860075,-6.373770799999999,Tallaght
3888,5169,53.314718,-6.353663500000001,Ballymount Little
3889,6083,53.31710529999999,-6.3372112,Wilkinstown
3890,7177,53.30694499999999,-6.372779999999998,Ballymount Great
3891,6252,53.3479648,-6.2470441,Dublin Docklands
3892,7398,53.34746110000001,-6.239734,Dublin Docklands
3893,1000,53.3909831,-6.201808199999999,Kilmore
3894,1001,53.3900701,-6.199273799999999,Kilmore
3895,1002,53.389166,-6.1951668,Donaghmede
3896,1003,53.3902973,-6.1910821,Donaghmede
3897,1004,53.3906382,-6.186140400000001,Donaghmede
3898,1006,53.39118080000001,-6.1768537,Donaghmede
3899,1007,53.39124630000001,-6.1723867,Donaghmede
3900,1008,53.3911267,-6.166933800000001,Donaghmede
3901,1009,53.3910348,-6.164361200000001,Donaghmede
3902,1010,53.3905758,-6.1582928,Donaghmede
3903,1012,53.39029519999999,-6.152640499999999,Kilbarrack Upper
3904,1253,53.3938616,-6.2146989,Kilmore
3905,139,53.3905369,-6.286624499999999,Ballymun
3906,140,53.3906345,-6.282503999999999,Dublin
3907,141,54.53368,-5.987921999999999,Belfast BT17 9JN
3908,142,53.39019829999999,-6.274071699999999,Glasnevin
3909,143,53.38987669999999,-6.2692434,Glasnevin
3910,1816,53.3930805,-6.378362999999999,Corduff
3911,2294,43.9531074,10.8725009,51100 Pistoia
3912,4974,53.3989988,-6.3694199,Deanestown
3913,4976,53.4019837,-6.3622673,Snugborough
3914,6009,53.4001099,-6.257218,Santry
3915,6039,53.39156930000001,-6.375734100000002,Deanestown
3916,6171,53.3956014,-6.3745768,Deanestown
3917,7298,53.38759669999999,-6.370336799999999,Abbotstown
3918,988,53.38988149999999,-6.295756099999998,Finglas North
3919,989,53.40105089999999,-6.262732099999999,Santry
3920,990,53.3988665,-6.2506505,Whitehall
3921,991,53.40096159999999,-6.262888799999998,Santry
3922,997,52.522721,-1.896937,135 Aldridge Rd
3923,998,1.344049,103.850258,Singapore
3924,999,53.3922436,-6.2060108,Kilmore
3925,3006,53.2787325,-6.331201199999999,Knocklyon
3926,4871,53.2761107,-6.336568700000001,Dublin
3927,4872,53.27556200000001,-6.342348100000001,Dublin
3928,4873,53.27502329999999,-6.346962200000001,Dublin
3929,4874,53.2746884,-6.350599000000001,Killininny
3930,7331,53.27717370000001,-6.37784,Whitestown
3931,2340,43.343761,-79.801762,Burlington
3932,2355,53.2792709,-6.4020244,Jobstown
3933,2601,53.2974209,-6.354204799999999,Tymon North
3934,2603,53.289248,-6.357561399999999,Tallaght
3935,2623,53.2855301,-6.394921600000001,Jobstown
3936,2624,53.28872789999999,-6.4002629,Jobstown
3937,2626,53.2859213,-6.407340700000001,Jobstown
3938,2669,53.285007,-6.4061148,Jobstown
3939,4441,53.2885272,-6.404603900000001,Jobstown
3940,4446,53.2940129,-6.355511799999999,Tallaght
3941,4641,53.28287230000001,-6.401815,Jobstown
3942,4642,53.2808448,-6.4034354,Jobstown
3943,1453,53.3345362,-6.3067571,Drimnagh
3944,1454,53.3377756,-6.307649899999999,Dublin 8
3945,1455,53.3353851,-6.3057775,Drimnagh
3946,1456,53.33487330000001,-6.3089811,Drimnagh
3947,1457,53.33530270000001,-6.312643,Drimnagh
3948,1458,53.33477060000001,-6.3169736,Drimnagh
3949,1459,53.3340633,-6.3197192,Drimnagh
3950,1460,53.3323561,-6.321032599999999,Drimnagh
3951,1462,53.33046290000001,-6.3238245,Drimnagh
3952,1482,53.3717086,-6.2364806,Grace Park
3953,1485,53.3640458,-6.239802399999999,Clontarf West
3954,1491,53.3684678,-6.2276429,Dublin
3955,1492,53.3702574,-6.232558100000001,Dublin
3956,1493,53.3712134,-6.235208600000001,Dublin
3957,1494,53.370673,-6.2357419,Dublin
3958,1495,53.3687559,-6.2355657,Dublin
3959,1496,53.36714809999999,-6.2338138,Dublin
3960,1499,53.3657795,-6.237296600000001,Dublin
3961,1515,53.3661143,-6.233195399999999,Dublin
3962,272,54.442661,-5.459664999999999,Newtownards BT22 1DX
3963,4513,53.35393759999999,-6.2577956,Rotunda
3964,4516,53.3399501,-6.296871200000001,Saint James' (part of Phoenix Park)
3965,4518,53.36258249999999,-6.241139899999999,Dublin
3966,509,53.3515264,-6.2496782,1 Amiens St
3967,510,53.3591755,-6.245714899999999,Dublin
3968,511,53.3575042,-6.248613499999999,Dublin
3969,513,53.35521199999999,-6.2539728,Mountjoy
3970,6056,53.3216863,-6.331854300000001,Crumlin
3971,7153,53.3222436,-6.335075,Walkinstown
3972,7154,53.32088,-6.333972199999999,Crumlin
3973,2228,53.3712675,-6.455909900000001,Westmanstown
3974,4611,53.3489239,-6.439765499999999,Glebe
3975,4612,53.3528995,-6.3956097,Irishtown
3976,4613,53.345085,-6.444501500000001,Esker South
3977,4826,53.3795149,-6.4393705,Westmanstown
3978,5138,53.35166929999999,-6.434329399999998,Glebe
3979,6073,53.38541439999999,-6.396093699999999,Dublin
3980,6127,53.3741385,-6.4400463,Woodlands
3981,6133,53.3607732,-6.452114700000001,Laraghcon
3982,1039,53.45353350000001,-6.205355099999998,Mountgorry
3983,1040,53.4540103,-6.212133099999999,Commons East
3984,3088,53.45275350000001,-6.237116400000001,Forestfields
3985,3572,N/A,N/A,N/A
3986,3599,53.42173930000001,-6.1360951,Burrow
3987,3610,N/A,N/A,N/A
3988,3611,53.4288489,-6.133637299999999,Carrickhill
3989,3612,53.4333442,-6.136586500000001,Carrickhill
3990,3613,53.4350894,-6.134642400000001,Carrickhill
3991,3615,53.4353132,-6.131602599999999,Carrickhill
3992,3616,53.4342761,-6.1239268,Carrickhill
3993,3618,N/A,N/A,N/A
3994,3619,N/A,N/A,N/A
3995,3620,53.4464567,-6.1342088,Robswalls
3996,3622,N/A,N/A,N/A
3997,3623,53.4506335,-6.143753299999999,Malahide
3998,3701,53.3916939,-6.1161922,Burrow
